ticket_id,created_at,agent_id,priority,resolution_hours,channel
2482,2024-04-21 16:30:00,202.0,High,16.37,Email
2483,2024-04-21 17:00:00,256.0,High,9.96,Chat
2484,2024-04-21 17:30:00,205.0,High,16.08,Chat
2485,2024-04-21 18:00:00,230.0,High,3.61,Phone
2486,2024-04-21 18:30:00,229.0,Low,8.36,Phone
2487,2024-04-21 19:00:00,222.0,Medium,3.99,Chat
2488,2024-04-21 19:30:00,203.0,High,4.19,Email
2489,2024-04-21 20:00:00,210.0,High,12.82,Chat
2490,2024-04-21 20:30:00,230.0,Low,8.44,Phone
2491,2024-04-21 21:00:00,206.0,Low,35.08,Chat
2492,2024-04-21 21:30:00,244.0,Low,22.03,Chat
2493,2024-04-21 22:00:00,251.0,Low,10.3,Email
2494,2024-04-21 22:30:00,239.0,High,8.19,Phone
2495,2024-04-21 23:00:00,249.0,Medium,2.55,Email
2496,2024-04-21 23:30:00,236.0,High,1.8,Chat
2497,2024-04-22 00:00:00,241.0,High,20.98,Email
2498,2024-04-22 00:30:00,202.0,High,6.17,Chat
2499,2024-04-22 01:00:00,232.0,High,12.0,Chat
2500,2024-04-22 01:30:00,214.0,Medium,10.65,Email
2501,2024-04-22 02:00:00,211.0,High,16.65,Chat
2502,2024-04-22 02:30:00,253.0,High,30.79,Email
2503,2024-04-22 03:00:00,249.0,Low,17.97,Email
2504,2024-04-22 03:30:00,207.0,High,8.82,Email
2505,2024-04-22 04:00:00,259.0,Medium,24.76,Phone
2506,2024-04-22 04:30:00,231.0,High,14.54,Phone
2507,2024-04-22 05:00:00,237.0,High,8.96,Email
2508,2024-04-22 05:30:00,,Medium,11.4,Email
2509,2024-04-22 06:00:00,253.0,Medium,19.06,Email
2510,2024-04-22 06:30:00,256.0,Low,24.41,Chat
2511,2024-04-22 07:00:00,246.0,Medium,6.13,Email
2512,2024-04-22 07:30:00,210.0,Low,7.91,Chat
2513,2024-04-22 08:00:00,231.0,High,2.77,Chat
2514,2024-04-22 08:30:00,224.0,High,18.52,Chat
2515,2024-04-22 09:00:00,223.0,High,8.57,Email
2516,2024-04-22 09:30:00,232.0,Medium,28.21,Unknown
2517,2024-04-22 10:00:00,242.0,High,25.74,Chat
2518,2024-04-22 10:30:00,243.0,Medium,11.75,Email
2519,2024-04-22 11:00:00,214.0,High,12.27,Unknown
2520,2024-04-22 11:30:00,256.0,Medium,5.49,Phone
2521,2024-04-22 12:00:00,226.0,Medium,5.64,Chat
2522,2024-04-22 12:30:00,244.0,Low,10.49,Chat
2523,2024-04-22 13:00:00,252.0,High,8.37,Phone
2524,2024-04-22 13:30:00,220.0,Medium,30.05,Phone
2525,2024-04-22 14:00:00,251.0,Medium,5.94,Phone
2526,2024-04-22 14:30:00,204.0,Medium,15.82,Unknown
2527,2024-04-22 15:00:00,217.0,High,8.71,Chat
2528,2024-04-22 15:30:00,242.0,High,11.14,Phone
2529,2024-04-22 16:00:00,245.0,Low,13.62,Phone
2530,2024-04-22 16:30:00,258.0,Low,3.71,Email
2531,2024-04-22 17:00:00,225.0,High,17.31,Chat
2532,2024-04-22 17:30:00,201.0,High,23.5,Phone
2533,2024-04-22 18:00:00,226.0,High,21.48,Phone
2534,2024-04-22 18:30:00,246.0,High,8.92,Phone
2535,2024-04-22 19:00:00,206.0,High,4.97,Chat
2536,2024-04-22 19:30:00,210.0,Medium,18.64,Phone
2537,2024-04-22 20:00:00,224.0,Medium,6.65,Chat
2538,2024-04-22 20:30:00,227.0,High,12.08,Email
2539,2024-04-22 21:00:00,226.0,High,1.66,Chat
2540,2024-04-22 21:30:00,231.0,High,2.42,Phone
2541,2024-04-22 22:00:00,236.0,Low,8.77,Email
2542,2024-04-22 22:30:00,236.0,Medium,8.58,Email
2543,2024-04-22 23:00:00,224.0,High,4.27,Email
2544,2024-04-22 23:30:00,,High,1.78,Email
2545,2024-04-23 00:00:00,229.0,High,13.08,Email
2546,2024-04-23 00:30:00,241.0,High,1.97,Email
2547,2024-04-23 01:00:00,239.0,High,5.5,Email
2548,2024-04-23 01:30:00,223.0,Low,16.9,Email
2549,2024-04-23 02:00:00,238.0,High,9.78,Chat
2550,2024-04-23 02:30:00,242.0,High,12.95,Phone
2551,2024-04-23 03:00:00,228.0,Medium,11.13,Chat
2552,2024-04-23 03:30:00,228.0,Low,11.42,Phone
2553,2024-04-23 04:00:00,235.0,High,8.71,Email
2554,2024-04-23 04:30:00,224.0,Low,4.26,Phone
2555,2024-04-23 05:00:00,245.0,Low,21.1,Email
2556,2024-04-23 05:30:00,221.0,Medium,11.58,Chat
2557,2024-04-23 06:00:00,205.0,Medium,11.04,Email
2558,2024-04-23 06:30:00,,Medium,54.15,Phone
2559,2024-04-23 07:00:00,254.0,High,4.13,Phone
2560,2024-04-23 07:30:00,216.0,Medium,21.23,Phone
2561,2024-04-23 08:00:00,218.0,Low,11.85,Email
2562,2024-04-23 08:30:00,214.0,Medium,3.12,Email
2563,2024-04-23 09:00:00,255.0,Medium,6.3,Phone
2564,2024-04-23 09:30:00,208.0,Medium,7.35,Chat
2565,2024-04-23 10:00:00,226.0,High,2.57,Chat
2566,2024-04-23 10:30:00,226.0,High,6.72,Chat
2567,2024-04-23 11:00:00,233.0,High,17.8,Chat
2568,2024-04-23 11:30:00,217.0,High,23.79,Unknown
2569,2024-04-23 12:00:00,,Low,12.69,Email
2570,2024-04-23 12:30:00,250.0,Medium,11.1,Chat
2571,2024-04-23 13:00:00,226.0,High,9.01,Phone
2572,2024-04-23 13:30:00,250.0,Medium,5.47,Email
2573,2024-04-23 14:00:00,,High,7.4,Phone
2574,2024-04-23 14:30:00,220.0,High,13.14,Phone
2575,2024-04-23 15:00:00,253.0,Medium,2.73,Email
2576,2024-04-23 15:30:00,237.0,Low,8.5,Email
2577,2024-04-23 16:00:00,210.0,Low,11.07,Chat
2578,2024-04-23 16:30:00,254.0,Medium,11.99,Unknown
2579,2024-04-23 17:00:00,252.0,Medium,2.46,Phone
2580,2024-04-23 17:30:00,221.0,High,26.82,Phone
2581,2024-04-23 18:00:00,211.0,High,14.99,Chat
2582,2024-04-23 18:30:00,233.0,Low,4.83,Phone
2583,2024-04-23 19:00:00,235.0,Medium,7.07,Chat
2584,2024-04-23 19:30:00,226.0,High,17.34,Chat
2585,2024-04-23 20:00:00,242.0,High,19.44,Chat
2586,2024-04-23 20:30:00,239.0,High,5.43,Phone
2587,2024-04-23 21:00:00,247.0,Medium,4.38,Email
2588,2024-04-23 21:30:00,257.0,Medium,23.19,Chat
2589,2024-04-23 22:00:00,245.0,Medium,14.47,Email
2590,2024-04-23 22:30:00,208.0,Low,9.56,Phone
2591,2024-04-23 23:00:00,200.0,Low,6.82,Chat
2592,2024-04-23 23:30:00,257.0,High,8.99,Unknown
2593,2024-04-24 00:00:00,248.0,Medium,4.45,Email
2594,2024-04-24 00:30:00,239.0,Medium,19.37,Chat
2595,2024-04-24 01:00:00,215.0,Medium,11.86,Unknown
2596,2024-04-24 01:30:00,247.0,High,12.97,Chat
2597,2024-04-24 02:00:00,206.0,High,42.99,Phone
2598,2024-04-24 02:30:00,238.0,High,13.44,Phone
2599,2024-04-24 03:00:00,222.0,High,4.05,Chat
2600,2024-04-24 03:30:00,252.0,Medium,6.24,Email
2601,2024-04-24 04:00:00,240.0,Medium,20.62,Chat
2602,2024-04-24 04:30:00,219.0,High,23.61,Chat
2603,2024-04-24 05:00:00,247.0,High,12.02,Email
2604,2024-04-24 05:30:00,242.0,High,7.92,Email
2605,2024-04-24 06:00:00,215.0,Low,18.73,Email
2606,2024-04-24 06:30:00,215.0,Low,4.11,Phone
2607,2024-04-24 07:00:00,223.0,Low,4.62,Email
2608,2024-04-24 07:30:00,230.0,Medium,9.1,Phone
2609,2024-04-24 08:00:00,216.0,Medium,14.06,Chat
2610,2024-04-24 08:30:00,240.0,Medium,11.71,Phone
2611,2024-04-24 09:00:00,231.0,Medium,12.58,Chat
2612,2024-04-24 09:30:00,212.0,High,3.33,Phone
2613,2024-04-24 10:00:00,242.0,High,7.44,Email
2614,2024-04-24 10:30:00,203.0,Medium,9.59,Phone
2615,2024-04-24 11:00:00,255.0,High,7.49,Chat
2616,2024-04-24 11:30:00,247.0,Medium,6.29,Email
2617,2024-04-24 12:00:00,205.0,High,15.13,Email
2618,2024-04-24 12:30:00,248.0,High,8.02,Email
2619,2024-04-24 13:00:00,219.0,High,4.85,Chat
2620,2024-04-24 13:30:00,239.0,Medium,20.9,Phone
2621,2024-04-24 14:00:00,214.0,Medium,11.12,Email
2622,2024-04-24 14:30:00,219.0,High,2.01,Email
2623,2024-04-24 15:00:00,200.0,Medium,13.85,Email
2624,2024-04-24 15:30:00,239.0,Low,34.36,Chat
2625,2024-04-24 16:00:00,235.0,Medium,19.13,Email
2626,2024-04-24 16:30:00,205.0,Medium,22.19,Email
2627,2024-04-24 17:00:00,216.0,Low,24.29,Phone
2628,2024-04-24 17:30:00,239.0,Low,13.83,Chat
2629,2024-04-24 18:00:00,247.0,Medium,5.77,Email
2630,2024-04-24 18:30:00,234.0,High,20.67,Phone
2631,2024-04-24 19:00:00,209.0,Medium,3.58,Email
2632,2024-04-24 19:30:00,237.0,High,11.0,Phone
2633,2024-04-24 20:00:00,213.0,Medium,15.76,Phone
2634,2024-04-24 20:30:00,226.0,Low,12.84,Chat
2635,2024-04-24 21:00:00,228.0,Low,7.6,Email
2636,2024-04-24 21:30:00,213.0,Low,3.7,Email
2637,2024-04-24 22:00:00,248.0,Low,33.35,Phone
2638,2024-04-24 22:30:00,243.0,Medium,17.05,Phone
2639,2024-04-24 23:00:00,206.0,High,6.4,Unknown
2640,2024-04-24 23:30:00,227.0,Low,4.05,Email
2641,2024-04-25 00:00:00,206.0,High,11.41,Chat
2642,2024-04-25 00:30:00,244.0,Medium,11.02,Phone
2643,2024-04-25 01:00:00,223.0,High,11.75,Chat
2644,2024-04-25 01:30:00,221.0,High,25.68,Chat
2645,2024-04-25 02:00:00,214.0,Medium,5.62,Email
2646,2024-04-25 02:30:00,205.0,Medium,14.15,Phone
2647,2024-04-25 03:00:00,208.0,Medium,2.17,Email
2648,2024-04-25 03:30:00,232.0,Low,8.4,Phone
2649,2024-04-25 04:00:00,243.0,High,26.57,Chat
2650,2024-04-25 04:30:00,237.0,Medium,3.21,Phone
2651,2024-04-25 05:00:00,213.0,Medium,18.1,Phone
2652,2024-04-25 05:30:00,255.0,Low,7.55,Chat
2653,2024-04-25 06:00:00,,High,8.98,Chat
2654,2024-04-25 06:30:00,253.0,High,6.62,Email
2655,2024-04-25 07:00:00,200.0,High,14.68,Phone
2656,2024-04-25 07:30:00,203.0,Low,15.54,Email
2657,2024-04-25 08:00:00,203.0,Low,19.64,Email
2658,2024-04-25 08:30:00,246.0,High,7.72,Email
2659,2024-04-25 09:00:00,222.0,Medium,5.61,Email
2660,2024-04-25 09:30:00,215.0,Medium,22.6,Email
2661,2024-04-25 10:00:00,235.0,High,6.27,Email
2662,2024-04-25 10:30:00,241.0,High,15.45,Chat
2663,2024-04-25 11:00:00,226.0,Medium,5.92,Email
2664,2024-04-25 11:30:00,222.0,High,15.17,Email
2665,2024-04-25 12:00:00,223.0,Medium,53.6,Email
2666,2024-04-25 12:30:00,219.0,Low,17.94,Chat
2667,2024-04-25 13:00:00,222.0,Medium,5.7,Chat
2668,2024-04-25 13:30:00,229.0,High,10.89,Chat
2669,2024-04-25 14:00:00,219.0,Medium,12.46,Email
2670,2024-04-25 14:30:00,231.0,High,9.89,Phone
2671,2024-04-25 15:00:00,238.0,Medium,18.14,Email
2672,2024-04-25 15:30:00,241.0,High,18.09,Chat
2673,2024-04-25 16:00:00,200.0,Low,12.6,Email
2674,2024-04-25 16:30:00,238.0,High,29.54,Phone
2675,2024-04-25 17:00:00,219.0,Low,4.98,Chat
2676,2024-04-25 17:30:00,240.0,Medium,6.31,Phone
2677,2024-04-25 18:00:00,257.0,Low,0.89,Chat
2678,2024-04-25 18:30:00,223.0,Low,12.06,Chat
2679,2024-04-25 19:00:00,206.0,Low,8.27,Email
2680,2024-04-25 19:30:00,240.0,High,14.12,Email
2681,2024-04-25 20:00:00,219.0,High,5.55,Chat
2682,2024-04-25 20:30:00,220.0,High,5.05,Phone
2683,2024-04-25 21:00:00,236.0,Medium,10.9,Phone
2684,2024-04-25 21:30:00,236.0,Low,6.14,Unknown
2685,2024-04-25 22:00:00,201.0,Low,13.14,Phone
2686,2024-04-25 22:30:00,227.0,Low,12.95,Chat
2687,2024-04-25 23:00:00,222.0,Low,9.74,Chat
2688,2024-04-25 23:30:00,233.0,Medium,17.46,Chat
2689,2024-04-26 00:00:00,237.0,Low,11.41,Unknown
2690,2024-04-26 00:30:00,201.0,High,7.73,Unknown
2691,2024-04-26 01:00:00,203.0,High,4.8,Phone
2692,2024-04-26 01:30:00,229.0,Medium,13.83,Email
2693,2024-04-26 02:00:00,250.0,Low,5.48,Chat
2694,2024-04-26 02:30:00,213.0,High,20.33,Chat
2695,2024-04-26 03:00:00,206.0,Low,13.48,Phone
2696,2024-04-26 03:30:00,223.0,High,6.93,Chat
2697,2024-04-26 04:00:00,216.0,High,4.04,Phone
2698,2024-04-26 04:30:00,204.0,High,3.48,Phone
2699,2024-04-26 05:00:00,255.0,High,25.49,Chat
2700,2024-04-26 05:30:00,239.0,High,1.08,Email
2701,2024-04-26 06:00:00,247.0,High,5.43,Phone
2702,2024-04-26 06:30:00,253.0,High,49.42,Chat
2703,2024-04-26 07:00:00,238.0,High,19.38,Phone
2704,2024-04-26 07:30:00,221.0,High,30.35,Email
2705,2024-04-26 08:00:00,200.0,Low,15.76,Chat
2706,2024-04-26 08:30:00,206.0,Low,11.68,Email
2707,2024-04-26 09:00:00,218.0,High,14.81,Chat
2708,2024-04-26 09:30:00,237.0,High,3.21,Unknown
2709,2024-04-26 10:00:00,239.0,High,5.6,Phone
2710,2024-04-26 10:30:00,207.0,Low,4.35,Phone
2711,2024-04-26 11:00:00,215.0,Low,3.64,Phone
2712,2024-04-26 11:30:00,253.0,High,47.4,Email
2713,2024-04-26 12:00:00,217.0,High,4.94,Phone
2714,2024-04-26 12:30:00,207.0,Low,20.2,Phone
2715,2024-04-26 13:00:00,214.0,Low,1.34,Phone
2716,2024-04-26 13:30:00,221.0,High,1.05,Email
2717,2024-04-26 14:00:00,229.0,High,10.94,Chat
2718,2024-04-26 14:30:00,229.0,Medium,16.57,Chat
2719,2024-04-26 15:00:00,206.0,High,3.59,Email
2720,2024-04-26 15:30:00,207.0,High,8.59,Chat
2721,2024-04-26 16:00:00,212.0,Low,25.65,Chat
2722,2024-04-26 16:30:00,219.0,High,23.64,Email
2723,2024-04-26 17:00:00,257.0,High,4.84,Email
2724,2024-04-26 17:30:00,216.0,High,32.86,Email
2725,2024-04-26 18:00:00,221.0,Low,28.69,Chat
2726,2024-04-26 18:30:00,242.0,High,20.62,Phone
2727,2024-04-26 19:00:00,220.0,High,2.53,Phone
2728,2024-04-26 19:30:00,259.0,Medium,5.7,Email
2729,2024-04-26 20:00:00,229.0,Low,14.38,Phone
2730,2024-04-26 20:30:00,221.0,High,9.9,Phone
2731,2024-04-26 21:00:00,246.0,High,10.14,Phone
2732,2024-04-26 21:30:00,247.0,Low,14.82,Phone
2733,2024-04-26 22:00:00,239.0,Low,12.59,Chat
2734,2024-04-26 22:30:00,208.0,Low,18.04,Chat
2735,2024-04-26 23:00:00,217.0,Low,29.46,Email
2736,2024-04-26 23:30:00,234.0,High,12.73,Chat
2737,2024-04-27 00:00:00,222.0,Low,7.92,Email
2738,2024-04-27 00:30:00,,High,10.57,Chat
2739,2024-04-27 01:00:00,217.0,High,3.67,Chat
2740,2024-04-27 01:30:00,217.0,High,11.68,Chat
2741,2024-04-27 02:00:00,228.0,Low,23.7,Email
2742,2024-04-27 02:30:00,249.0,High,1.27,Chat
2743,2024-04-27 03:00:00,221.0,Low,1.58,Email
2744,2024-04-27 03:30:00,244.0,High,20.87,Chat
2745,2024-04-27 04:00:00,258.0,High,6.11,Phone
2746,2024-04-27 04:30:00,208.0,High,9.74,Email
2747,2024-04-27 05:00:00,255.0,High,14.71,Phone
2748,2024-04-27 05:30:00,217.0,High,32.83,Phone
2749,2024-04-27 06:00:00,205.0,High,20.56,Chat
2750,2024-04-27 06:30:00,249.0,Medium,20.78,Phone
2751,2024-04-27 07:00:00,200.0,High,17.4,Phone
2752,2024-04-27 07:30:00,259.0,High,5.17,Phone
2753,2024-04-27 08:00:00,212.0,Low,14.69,Chat
2754,2024-04-27 08:30:00,236.0,Medium,28.63,Chat
2755,2024-04-27 09:00:00,214.0,High,0.38,Email
2756,2024-04-27 09:30:00,252.0,High,1.27,Phone
2757,2024-04-27 10:00:00,242.0,High,16.21,Chat
2758,2024-04-27 10:30:00,259.0,High,3.59,Unknown
2759,2024-04-27 11:00:00,247.0,Low,8.32,Chat
2760,2024-04-27 11:30:00,244.0,High,13.22,Email
2761,2024-04-27 12:00:00,256.0,Low,31.42,Email
2762,2024-04-27 12:30:00,238.0,High,10.44,Email
2763,2024-04-27 13:00:00,212.0,High,12.64,Email
2764,2024-04-27 13:30:00,213.0,High,25.54,Chat
2765,2024-04-27 14:00:00,239.0,High,5.76,Chat
2766,2024-04-27 14:30:00,222.0,High,2.82,Chat
2767,2024-04-27 15:00:00,245.0,High,25.43,Chat
2768,2024-04-27 15:30:00,237.0,High,0.94,Phone
2769,2024-04-27 16:00:00,202.0,Low,2.17,Chat
2770,2024-04-27 16:30:00,255.0,Medium,3.3,Email
2771,2024-04-27 17:00:00,258.0,Low,18.03,Chat
2772,2024-04-27 17:30:00,218.0,High,18.54,Chat
2773,2024-04-27 18:00:00,217.0,Medium,15.66,Email
2774,2024-04-27 18:30:00,223.0,High,21.93,Chat
2775,2024-04-27 19:00:00,248.0,High,5.3,Chat
2776,2024-04-27 19:30:00,201.0,High,8.78,Email
2777,2024-04-27 20:00:00,210.0,High,6.38,Email
2778,2024-04-27 20:30:00,241.0,Low,10.82,Email
2779,2024-04-27 21:00:00,225.0,Medium,10.58,Email
2780,2024-04-27 21:30:00,226.0,Low,3.56,Email
2781,2024-04-27 22:00:00,256.0,Low,13.56,Email
2782,2024-04-27 22:30:00,247.0,Medium,16.24,Chat
2783,2024-04-27 23:00:00,206.0,High,17.63,Email
2784,2024-04-27 23:30:00,214.0,High,9.17,Email
2785,2024-04-28 00:00:00,215.0,High,12.38,Phone
2786,2024-04-28 00:30:00,239.0,High,8.25,Email
2787,2024-04-28 01:00:00,225.0,High,1.57,Phone
2788,2024-04-28 01:30:00,240.0,Medium,23.63,Chat
2789,2024-04-28 02:00:00,213.0,Low,24.02,Chat
2790,2024-04-28 02:30:00,,High,4.59,Phone
2791,2024-04-28 03:00:00,,High,8.39,Email
2792,2024-04-28 03:30:00,211.0,High,12.56,Email
2793,2024-04-28 04:00:00,212.0,High,14.58,Chat
2794,2024-04-28 04:30:00,224.0,Low,11.62,Unknown
2795,2024-04-28 05:00:00,240.0,Medium,10.34,Chat
2796,2024-04-28 05:30:00,244.0,Low,12.85,Chat
2797,2024-04-28 06:00:00,246.0,High,2.57,Chat
2798,2024-04-28 06:30:00,211.0,High,12.59,Email
2799,2024-04-28 07:00:00,234.0,Medium,8.93,Chat
2800,2024-04-28 07:30:00,205.0,High,37.12,Chat
2801,2024-04-28 08:00:00,207.0,High,31.38,Phone
2802,2024-04-28 08:30:00,227.0,High,14.46,Chat
2803,2024-04-28 09:00:00,241.0,High,7.89,Chat
2804,2024-04-28 09:30:00,214.0,Low,18.74,Email
2805,2024-04-28 10:00:00,210.0,Low,4.89,Chat
2806,2024-04-28 10:30:00,248.0,High,26.57,Email
2807,2024-04-28 11:00:00,,High,8.46,Email
2808,2024-04-28 11:30:00,249.0,Medium,11.38,Email
2809,2024-04-28 12:00:00,205.0,High,4.63,Chat
2810,2024-04-28 12:30:00,256.0,High,5.52,Email
2811,2024-04-28 13:00:00,248.0,High,32.98,Email
2812,2024-04-28 13:30:00,250.0,High,15.7,Email
2813,2024-04-28 14:00:00,206.0,High,8.46,Unknown
2814,2024-04-28 14:30:00,238.0,Low,21.55,Chat
2815,2024-04-28 15:00:00,232.0,High,9.12,Email
2816,2024-04-28 15:30:00,211.0,High,12.75,Chat
2817,2024-04-28 16:00:00,254.0,Medium,13.78,Phone
2818,2024-04-28 16:30:00,249.0,High,5.85,Chat
2819,2024-04-28 17:00:00,249.0,High,10.59,Email
2820,2024-04-28 17:30:00,243.0,High,19.3,Chat
2821,2024-04-28 18:00:00,210.0,High,14.67,Chat
2822,2024-04-28 18:30:00,244.0,Low,2.88,Phone
2823,2024-04-28 19:00:00,227.0,Low,8.28,Chat
2824,2024-04-28 19:30:00,241.0,High,44.38,Phone
2825,2024-04-28 20:00:00,235.0,High,4.64,Chat
2826,2024-04-28 20:30:00,249.0,High,6.23,Email
2827,2024-04-28 21:00:00,231.0,High,11.18,Phone
2828,2024-04-28 21:30:00,217.0,High,3.26,Email
2829,2024-04-28 22:00:00,239.0,Medium,1.65,Unknown
2830,2024-04-28 22:30:00,240.0,Low,25.52,Unknown
2831,2024-04-28 23:00:00,217.0,High,2.19,Chat
2832,2024-04-28 23:30:00,231.0,Low,22.29,Email
2833,2024-04-29 00:00:00,239.0,Medium,12.39,Email
2834,2024-04-29 00:30:00,220.0,High,13.63,Chat
2835,2024-04-29 01:00:00,210.0,Medium,34.91,Phone
2836,2024-04-29 01:30:00,219.0,Medium,4.0,Email
2837,2024-04-29 02:00:00,250.0,High,2.45,Chat
2838,2024-04-29 02:30:00,209.0,Low,22.35,Email
2839,2024-04-29 03:00:00,223.0,High,22.76,Chat
2840,2024-04-29 03:30:00,229.0,Low,14.13,Phone
2841,2024-04-29 04:00:00,247.0,Low,5.2,Chat
2842,2024-04-29 04:30:00,222.0,High,3.33,Chat
2843,2024-04-29 05:00:00,259.0,High,8.77,Email
2844,2024-04-29 05:30:00,225.0,High,14.11,Chat
2845,2024-04-29 06:00:00,227.0,Medium,3.65,Phone
2846,2024-04-29 06:30:00,251.0,High,21.9,Phone
2847,2024-04-29 07:00:00,227.0,Low,6.28,Phone
2848,2024-04-29 07:30:00,240.0,High,8.2,Email
2849,2024-04-29 08:00:00,221.0,High,22.03,Email
2850,2024-04-29 08:30:00,240.0,Low,7.47,Email
2851,2024-04-29 09:00:00,235.0,Medium,21.13,Email
2852,2024-04-29 09:30:00,259.0,High,12.5,Phone
2853,2024-04-29 10:00:00,223.0,Medium,5.61,Email
2854,2024-04-29 10:30:00,213.0,High,6.23,Phone
2855,2024-04-29 11:00:00,208.0,Low,15.02,Email
2856,2024-04-29 11:30:00,230.0,High,17.82,Phone
2857,2024-04-29 12:00:00,230.0,Low,18.24,Chat
2858,2024-04-29 12:30:00,205.0,High,24.43,Email
2859,2024-04-29 13:00:00,200.0,Low,17.6,Chat
2860,2024-04-29 13:30:00,223.0,Medium,16.09,Phone
2861,2024-04-29 14:00:00,202.0,High,10.14,Email
2862,2024-04-29 14:30:00,257.0,Low,10.34,Chat
2863,2024-04-29 15:00:00,247.0,High,4.24,Email
2864,2024-04-29 15:30:00,205.0,High,6.71,Unknown
2865,2024-04-29 16:00:00,246.0,Medium,10.57,Chat
2866,2024-04-29 16:30:00,245.0,Medium,7.93,Chat
2867,2024-04-29 17:00:00,243.0,High,1.52,Chat
2868,2024-04-29 17:30:00,251.0,Medium,3.66,Phone
2869,2024-04-29 18:00:00,242.0,High,27.3,Phone
2870,2024-04-29 18:30:00,230.0,High,3.3,Chat
2871,2024-04-29 19:00:00,243.0,Medium,24.28,Chat
2872,2024-04-29 19:30:00,247.0,High,13.62,Phone
2873,2024-04-29 20:00:00,235.0,High,16.16,Phone
2874,2024-04-29 20:30:00,226.0,High,16.56,Chat
2875,2024-04-29 21:00:00,234.0,Medium,7.34,Phone
2876,2024-04-29 21:30:00,221.0,High,5.4,Phone
2877,2024-04-29 22:00:00,224.0,High,7.01,Email
2878,2024-04-29 22:30:00,230.0,High,17.46,Chat
2879,2024-04-29 23:00:00,244.0,High,4.07,Email
2880,2024-04-29 23:30:00,211.0,High,11.06,Phone
2881,2024-04-30 00:00:00,225.0,Low,13.0,Email
2882,2024-04-30 00:30:00,218.0,Medium,15.32,Chat
2883,2024-04-30 01:00:00,209.0,High,14.15,Chat
2884,2024-04-30 01:30:00,218.0,Medium,3.05,Email
2885,2024-04-30 02:00:00,218.0,High,32.98,Email
2886,2024-04-30 02:30:00,259.0,High,6.44,Chat
2887,2024-04-30 03:00:00,223.0,High,17.15,Email
2888,2024-04-30 03:30:00,220.0,High,9.86,Phone
2889,2024-04-30 04:00:00,223.0,Low,9.22,Chat
2890,2024-04-30 04:30:00,213.0,High,6.68,Chat
2891,2024-04-30 05:00:00,254.0,Medium,27.63,Phone
2892,2024-04-30 05:30:00,256.0,Low,7.97,Phone
2893,2024-04-30 06:00:00,223.0,High,3.43,Email
2894,2024-04-30 06:30:00,208.0,Low,3.17,Phone
2895,2024-04-30 07:00:00,201.0,High,6.4,Email
2896,2024-04-30 07:30:00,257.0,High,21.43,Unknown
2897,2024-04-30 08:00:00,249.0,High,7.91,Phone
2898,2024-04-30 08:30:00,251.0,High,11.2,Chat
2899,2024-04-30 09:00:00,235.0,High,22.08,Email
2900,2024-04-30 09:30:00,238.0,Medium,18.55,Phone
2901,2024-04-30 10:00:00,246.0,High,19.6,Chat
2902,2024-04-30 10:30:00,225.0,High,16.58,Phone
2903,2024-04-30 11:00:00,249.0,High,11.02,Chat
2904,2024-04-30 11:30:00,211.0,Low,12.6,Unknown
2905,2024-04-30 12:00:00,226.0,Medium,15.3,Chat
2906,2024-04-30 12:30:00,206.0,Medium,12.7,Phone
2907,2024-04-30 13:00:00,246.0,Medium,11.53,Email
2908,2024-04-30 13:30:00,206.0,High,7.17,Phone
2909,2024-04-30 14:00:00,230.0,High,4.96,Email
2910,2024-04-30 14:30:00,220.0,Medium,8.88,Email
2911,2024-04-30 15:00:00,259.0,Medium,5.58,Chat
2912,2024-04-30 15:30:00,224.0,High,2.63,Email
2913,2024-04-30 16:00:00,208.0,Medium,20.02,Chat
2914,2024-04-30 16:30:00,255.0,High,4.38,Chat
2915,2024-04-30 17:00:00,233.0,High,19.58,Email
2916,2024-04-30 17:30:00,232.0,Low,16.15,Email
2917,2024-04-30 18:00:00,238.0,Medium,10.59,Phone
2918,2024-04-30 18:30:00,259.0,High,29.02,Chat
2919,2024-04-30 19:00:00,,Low,2.91,Chat
2920,2024-04-30 19:30:00,243.0,Medium,11.11,Unknown
2921,2024-04-30 20:00:00,227.0,Low,25.74,Email
2922,2024-04-30 20:30:00,208.0,Low,13.48,Chat
2923,2024-04-30 21:00:00,254.0,High,5.63,Email
2924,2024-04-30 21:30:00,233.0,Medium,3.3,Phone
2925,2024-04-30 22:00:00,254.0,High,11.32,Phone
2926,2024-04-30 22:30:00,209.0,Medium,2.72,Chat
2927,2024-04-30 23:00:00,240.0,High,18.47,Chat
2928,2024-04-30 23:30:00,202.0,High,16.28,Phone
2929,2024-05-01 00:00:00,259.0,High,0.89,Chat
2930,2024-05-01 00:30:00,256.0,High,6.97,Chat
2931,2024-05-01 01:00:00,253.0,Low,25.86,Email
2932,2024-05-01 01:30:00,220.0,Low,17.54,Phone
2933,2024-05-01 02:00:00,241.0,High,4.24,Phone
2934,2024-05-01 02:30:00,211.0,Low,3.4,Chat
2935,2024-05-01 03:00:00,250.0,Low,3.55,Chat
2936,2024-05-01 03:30:00,,High,5.23,Chat
2937,2024-05-01 04:00:00,244.0,Low,14.81,Chat
2938,2024-05-01 04:30:00,239.0,High,12.52,Phone
2939,2024-05-01 05:00:00,217.0,Low,26.59,Email
2940,2024-05-01 05:30:00,227.0,High,14.48,Phone
2941,2024-05-01 06:00:00,228.0,Medium,21.21,Phone
